1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-0.001758809,-0.001597826,-0.002756467,-0.000239947,-0.000248608,-0.000278052,-0.000145232,-0.000258437,-7.06E-05,-3.23E-05,0.000250197,4.70E-05,-4.80E-06,-0.000159362,-0.000364833,-0.000311584,-1.02E-05,-0.000145661,-0.000128413,1.89E-05
-0.001796572,-0.00155479,-0.002747553,-0.000227146,-0.000242044,-0.000267433,-0.00013707,-0.000244632,-5.96E-05,-2.06E-05,0.000249734,5.25E-05,-4.16E-05,-0.000135534,-0.000339669,-0.000297742,1.88E-06,-0.000120972,-0.000119482,2.99E-05
-0.001828114,-0.00149962,-0.002725045,-0.000213495,-0.000234887,-0.000256348,-0.000128638,-0.000230275,-4.85E-05,-8.80E-06,0.000250989,5.62E-05,-7.45E-05,-0.000111905,-0.000315099,-0.000283766,1.31E-05,-9.66E-05,-0.000110346,4.08E-05
-0.00185291,-0.001432744,-0.002689775,-0.000199035,-0.000227131,-0.000244833,-0.00011997,-0.000215437,-3.74E-05,3.05E-06,0.000253961,5.80E-05,-0.000103955,-8.86E-05,-0.000291308,-0.00026969,2.33E-05,-7.29E-05,-0.000101031,5.15E-05
-0.001870509,-0.001354713,-0.002642686,-0.000183819,-0.000218763,-0.000232913,-0.000111104,-0.000200205,-2.63E-05,1.49E-05,0.000258632,5.78E-05,-0.000130182,-6.58E-05,-0.000268468,-0.000255558,3.23E-05,-4.98E-05,-9.16E-05,6.21E-05
-0.001880542,-0.001266197,-0.002584803,-0.000167903,-0.000209785,-0.000220632,-0.000102078,-0.000184657,-1.53E-05,2.67E-05,0.000264976,5.56E-05,-0.000153572,-4.36E-05,-0.000246747,-0.000241408,4.01E-05,-2.77E-05,-8.20E-05,7.24E-05
-0.001882716,-0.001167983,-0.002517211,-0.000151357,-0.000200199,-0.000208025,-9.29E-05,-0.000168884,-4.34E-06,3.83E-05,0.000272948,5.13E-05,-0.000174547,-2.21E-05,-0.000226297,-0.000227275,4.64E-05,-6.66E-06,-7.23E-05,8.26E-05
-0.001876847,-0.001060944,-0.002441033,-0.000134242,-0.000190018,-0.000195136,-8.37E-05,-0.000152982,6.44E-06,4.98E-05,0.000282493,4.49E-05,-0.000193555,-1.39E-06,-0.00020726,-0.000213204,5.13E-05,1.31E-05,-6.26E-05,9.24E-05
-0.00186283,-0.000946035,-0.002357415,-0.000116635,-0.000179255,-0.000182007,-7.45E-05,-0.000137039,1.70E-05,6.11E-05,0.00029354,3.63E-05,-0.000211089,1.83E-05,-0.000189765,-0.000199227,5.45E-05,3.16E-05,-5.29E-05,0.000101989
-0.001840685,-0.000824282,-0.002267502,-9.86E-05,-0.000167933,-0.000168682,-6.52E-05,-0.000121153,2.73E-05,7.21E-05,0.000306004,2.56E-05,-0.000227656,3.70E-05,-0.000173924,-0.000185388,5.61E-05,4.85E-05,-4.31E-05,0.000111244
-0.001810514,-0.000696755,-0.002172414,-8.03E-05,-0.000156077,-0.000155218,-5.60E-05,-0.000105425,3.73E-05,8.28E-05,0.000319787,1.28E-05,-0.000243782,5.46E-05,-0.000159833,-0.000171722,5.59E-05,6.38E-05,-3.34E-05,0.000120166
-0.001772535,-0.000564564,-0.002073249,-6.17E-05,-0.000143723,-0.000141662,-4.69E-05,-8.99E-05,4.69E-05,9.31E-05,0.000334782,-1.97E-06,-0.000260003,7.10E-05,-0.000147572,-0.00015827,5.39E-05,7.74E-05,-2.38E-05,0.000128729
-0.001727055,-0.000428838,-0.001971055,-4.29E-05,-0.000130911,-0.000128067,-3.80E-05,-7.48E-05,5.62E-05,0.000103073,0.00035087,-1.86E-05,-0.000276855,8.61E-05,-0.000137199,-0.000145064,5.01E-05,8.92E-05,-1.43E-05,0.000136921
-0.001674482,-0.000290713,-0.001866826,-2.41E-05,-0.000117687,-0.000114483,-2.92E-05,-6.01E-05,6.50E-05,0.000112575,0.00036792,-3.70E-05,-0.000294865,9.99E-05,-0.00012876,-0.000132144,4.44E-05,9.92E-05,-5.00E-06,0.000144723
-0.001615306,-0.00015132,-0.001761479,-5.29E-06,-0.000104101,-0.000100972,-2.07E-05,-4.59E-05,7.33E-05,0.000121602,0.000385789,-5.71E-05,-0.000314549,0.000112315,-0.000122274,-0.000119538,3.69E-05,0.000107418,4.17E-06,0.000152119
-0.001550093,-1.18E-05,-0.001655876,1.34E-05,-9.02E-05,-8.76E-05,-1.24E-05,-3.24E-05,8.10E-05,0.00013012,0.000404331,-7.85E-05,-0.000336394,0.000123375,-0.000117747,-0.000107288,2.76E-05,0.000113731,1.31E-05,0.000159095
-0.001479479,0.000126823,-0.001550788,3.19E-05,-7.61E-05,-7.44E-05,-4.40E-06,-1.95E-05,8.82E-05,0.000138098,0.000423393,-0.000101211,-0.000360859,0.000133038,-0.000115161,-9.54E-05,1.66E-05,0.000118196,2.19E-05,0.000165638
-0.001404155,0.00026343,-0.001446914,5.00E-05,-6.18E-05,-6.14E-05,3.24E-06,-7.36E-06,9.48E-05,0.00014551,0.000442806,-0.000124884,-0.000388363,0.0001413,-0.000114481,-8.40E-05,3.83E-06,0.000120847,3.03E-05,0.000171742
-0.001324854,0.000397037,-0.001344862,6.78E-05,-4.73E-05,-4.87E-05,1.05E-05,3.92E-06,0.000100834,0.000152333,0.00046241,-0.000149303,-0.000419284,0.000148169,-0.000115654,-7.29E-05,-1.05E-05,0.000121735,3.85E-05,0.000177397
-0.00124234,0.000526678,-0.001245163,8.51E-05,-3.29E-05,-3.64E-05,1.74E-05,1.43E-05,0.000106187,0.00015855,0.000482031,-0.000174203,-0.000453941,0.000153664,-0.000118604,-6.24E-05,-2.64E-05,0.000120931,4.64E-05,0.000182596
-0.001157401,0.000651447,-0.001148271,0.000101761,-1.84E-05,-2.45E-05,2.38E-05,2.38E-05,0.000110879,0.000164145,0.000501492,-0.000199305,-0.000492596,0.00015782,-0.000123246,-5.23E-05,-4.36E-05,0.00011852,5.39E-05,0.000187339
-0.00107083,0.000770497,-0.00105455,0.0001178,-4.11E-06,-1.30E-05,2.97E-05,3.22E-05,0.000114898,0.000169109,0.000520622,-0.000224316,-0.000535457,0.000160673,-0.000129469,-4.28E-05,-6.21E-05,0.000114608,6.11E-05,0.000191624
-0.000983416,0.000883039,-0.000964295,0.000133095,1.00E-05,-1.97E-06,3.52E-05,3.96E-05,0.000118232,0.000173433,0.000539244,-0.000248937,-0.000582652,0.000162279,-0.000137156,-3.38E-05,-8.17E-05,0.000109316,6.79E-05,0.000195447
-0.000895938,0.000988355,-0.000877724,0.000147571,2.39E-05,8.49E-06,4.02E-05,4.60E-05,0.000120878,0.000177119,0.000557184,-0.000272857,-0.000634241,0.000162697,-0.000146171,-2.53E-05,-0.000102123,0.000102777,7.43E-05,0.000198812
-0.000809142,0.001085787,-0.000794991,0.000161156,3.74E-05,1.84E-05,4.47E-05,5.13E-05,0.000122831,0.000180166,0.000574276,-0.000295769,-0.000690215,0.000161996,-0.000156366,-1.74E-05,-0.000123326,9.51E-05,8.03E-05,0.000201724
-0.000723743,0.00117475,-0.000716183,0.00017378,5.04E-05,2.76E-05,4.86E-05,5.55E-05,0.000124099,0.000182578,0.000590346,-0.000317366,-0.000750481,0.000160249,-0.000167584,-1.01E-05,-0.000145062,8.65E-05,8.59E-05,0.000204182
-0.000640414,0.001254723,-0.000641327,0.000185385,6.30E-05,3.62E-05,5.20E-05,5.87E-05,0.000124688,0.000184368,0.000605236,-0.000337345,-0.000814871,0.000157542,-0.000179661,-3.43E-06,-0.000167133,7.72E-05,9.11E-05,0.0002062
-0.000559784,0.001325256,-0.000570398,0.00019592,7.50E-05,4.41E-05,5.48E-05,6.07E-05,0.00012461,0.000185546,0.000618792,-0.000355409,-0.000883146,0.000153958,-0.000192425,2.68E-06,-0.000189323,6.72E-05,9.58E-05,0.000207777
-0.000482418,0.001385965,-0.000503327,0.000205332,8.63E-05,5.12E-05,5.71E-05,6.17E-05,0.00012388,0.000186127,0.000630872,-0.000371282,-0.000954982,0.000149591,-0.000205696,8.19E-06,-0.000211423,5.68E-05,0.00010008,0.000208927
-0.000408818,0.001436535,-0.000439994,0.000213584,9.69E-05,5.76E-05,5.89E-05,6.17E-05,0.00012252,0.000186132,0.000641338,-0.000384696,-0.001029991,0.000144533,-0.000219296,1.31E-05,-0.000233215,4.61E-05,0.000103911,0.000209655
-0.00033943,0.001476717,-0.000380252,0.000220649,0.000106761,6.33E-05,6.01E-05,6.07E-05,0.00012055,0.000185583,0.000650066,-0.000395406,-0.001107712,0.00013888,-0.000233043,1.74E-05,-0.000254482,3.53E-05,0.000107288,0.000209974
-0.000274625,0.001506332,-0.000323918,0.000226493,0.000115742,6.81E-05,6.07E-05,5.87E-05,0.000117999,0.0001845,0.000656946,-0.000403189,-0.001187619,0.000132731,-0.00024676,2.10E-05,-0.00027501,2.47E-05,0.000110203,0.000209897
-0.0002147,0.001525264,-0.000270786,0.000231109,0.000123826,7.22E-05,6.08E-05,5.59E-05,0.000114895,0.00018291,0.000661874,-0.000407851,-0.001269127,0.000126177,-0.000260268,2.41E-05,-0.000294587,1.43E-05,0.000112659,0.000209435
-0.000159876,0.00153346,-0.000220627,0.000234485,0.000130956,7.54E-05,6.04E-05,5.21E-05,0.000111271,0.000180842,0.000664767,-0.000409219,-0.001351598,0.000119317,-0.000273397,2.65E-05,-0.000313015,4.31E-06,0.000114652,0.000208596
-0.000110307,0.001530931,-0.000173209,0.000236624,0.000137098,7.78E-05,5.95E-05,4.76E-05,0.000107158,0.000178322,0.000665549,-0.000407161,-0.001434349,0.000112242,-0.000285986,2.84E-05,-0.000330102,-5.08E-06,0.000116181,0.000207394
-6.61E-05,0.00151775,-0.000128285,0.000237534,0.000142209,7.94E-05,5.81E-05,4.24E-05,0.000102595,0.000175385,0.000664164,-0.000401571,-0.001516662,0.000105037,-0.000297879,2.97E-05,-0.000345664,-1.37E-05,0.000117251,0.000205843
-2.71E-05,0.001494051,-8.56E-05,0.000237231,0.000146263,8.02E-05,5.62E-05,3.66E-05,9.76E-05,0.000172055,0.000660572,-0.000392377,-0.001597786,9.78E-05,-0.000308934,3.03E-05,-0.000359539,-2.16E-05,0.000117862,0.000203956
6.56E-06,0.00146003,-4.49E-05,0.00023574,0.000149233,8.01E-05,5.39E-05,3.02E-05,9.23E-05,0.000168369,0.000654739,-0.000379547,-0.001676953,9.06E-05,-0.000319017,3.04E-05,-0.000371579,-2.84E-05,0.000118013,0.000201742
3.52E-05,0.001415934,-6.03E-06,0.000233091,0.000151109,7.93E-05,5.11E-05,2.32E-05,8.66E-05,0.000164353,0.000646659,-0.000363083,-0.001753388,8.35E-05,-0.000328012,3.00E-05,-0.000381646,-3.41E-05,0.000117708,0.00019922
5.89E-05,0.001362071,3.13E-05,0.000229326,0.000151873,7.77E-05,4.79E-05,1.59E-05,8.06E-05,0.000160038,0.000636334,-0.00034303,-0.001826313,7.66E-05,-0.000335812,2.90E-05,-0.000389636,-3.87E-05,0.000116952,0.000196395
7.81E-05,0.001298812,6.74E-05,0.000224489,0.000151531,7.53E-05,4.43E-05,8.22E-06,7.43E-05,0.000155455,0.000623777,-0.000319461,-0.001894968,6.99E-05,-0.000342332,2.75E-05,-0.000395455,-4.21E-05,0.000115747,0.000193282
9.30E-05,0.001226563,0.000102269,0.00021863,0.000150088,7.22E-05,4.03E-05,2.86E-07,6.79E-05,0.000150637,0.000609029,-0.000292496,-0.001958607,6.35E-05,-0.000347497,2.55E-05,-0.000399035,-4.42E-05,0.000114098,0.000189891
0.000104189,0.001145802,0.000136176,0.000211809,0.00014755,6.83E-05,3.60E-05,-7.83E-06,6.12E-05,0.000145604,0.000592129,-0.000262284,-0.00201652,5.74E-05,-0.000351256,2.30E-05,-0.00040033,-4.49E-05,0.000112007,0.000186234
0.000112041,0.001057042,0.00016924,0.000204092,0.000143944,6.38E-05,3.13E-05,-1.60E-05,5.44E-05,0.000140389,0.000573144,-0.000229013,-0.002068038,5.17E-05,-0.000353567,2.00E-05,-0.000399314,-4.44E-05,0.000109479,0.00018232
0.000117111,0.000960846,0.000201568,0.000195541,0.000139291,5.86E-05,2.64E-05,-2.43E-05,4.75E-05,0.000135013,0.000552138,-0.000192903,-0.002112541,4.64E-05,-0.000354411,1.65E-05,-0.000395996,-4.25E-05,0.000106516,0.00017816
0.000119974,0.00085783,0.000233242,0.000186228,0.000133624,5.28E-05,2.11E-05,-3.25E-05,4.05E-05,0.000129504,0.000529205,-0.00015421,-0.002149466,4.15E-05,-0.000353786,1.26E-05,-0.0003904,-3.94E-05,0.000103126,0.000173763
0.000121248,0.000748636,0.000264315,0.000176225,0.00012698,4.64E-05,1.57E-05,-4.07E-05,3.35E-05,0.000123879,0.000504438,-0.000113214,-0.002178317,3.71E-05,-0.000351709,8.35E-06,-0.00038258,-3.51E-05,9.93E-05,0.000169137
0.000121577,0.000633955,0.000294808,0.00016561,0.000119406,3.94E-05,9.94E-06,-4.86E-05,2.65E-05,0.000118159,0.00047794,-7.02E-05,-0.002198664,3.31E-05,-0.000348209,3.67E-06,-0.000372603,-2.96E-05,9.51E-05,0.00016429
0.000121631,0.000514501,0.000324714,0.000154458,0.000110945,3.19E-05,4.00E-06,-5.64E-05,1.95E-05,0.000112367,0.00044983,-2.56E-05,-0.002210159,2.95E-05,-0.000343338,-1.39E-06,-0.000360567,-2.31E-05,9.04E-05,0.000159226
0.000122095,0.000391025,0.000354004,0.000142853,0.000101658,2.40E-05,-2.12E-06,-6.39E-05,1.25E-05,0.000106511,0.00042023,2.04E-05,-0.002212535,2.64E-05,-0.000337159,-6.81E-06,-0.000346596,-1.57E-05,8.54E-05,0.000153959
0.000123652,0.000264297,0.000382618,0.000130867,9.16E-05,1.56E-05,-8.42E-06,-7.11E-05,5.54E-06,0.000100608,0.000389273,6.73E-05,-0.002205602,2.37E-05,-0.000329752,-1.26E-05,-0.00033082,-7.42E-06,7.99E-05,0.000148489
0.000126983,0.000135103,0.00041047,0.00011858,8.08E-05,6.76E-06,-1.49E-05,-7.80E-05,-1.31E-06,9.47E-05,0.000357096,0.000114706,-0.002189263,2.13E-05,-0.000321213,-1.86E-05,-0.000313406,1.48E-06,7.40E-05,0.000142824
0.000132749,4.25E-06,0.000437455,0.000106067,6.94E-05,-2.40E-06,-2.15E-05,-8.45E-05,-8.06E-06,8.87E-05,0.000323842,0.000162299,-0.002163501,1.93E-05,-0.000311646,-2.50E-05,-0.000294523,1.09E-05,6.78E-05,0.000136969
0.000141582,-0.000127474,0.00046345,9.34E-05,5.74E-05,-1.19E-05,-2.82E-05,-9.07E-05,-1.47E-05,8.27E-05,0.000289653,0.000209648,-0.002128379,1.77E-05,-0.000301172,-3.16E-05,-0.000274363,2.06E-05,6.11E-05,0.000130932
0.000154077,-0.000259253,0.000488312,8.07E-05,4.49E-05,-2.16E-05,-3.50E-05,-9.64E-05,-2.12E-05,7.67E-05,0.000254682,0.000256344,-0.002084047,1.63E-05,-0.000289918,-3.84E-05,-0.000253132,3.05E-05,5.41E-05,0.000124715
0.000170774,-0.000390298,0.000511885,6.79E-05,3.20E-05,-3.16E-05,-4.19E-05,-0.000101813,-2.76E-05,7.07E-05,0.000219082,0.000301992,-0.002030731,1.52E-05,-0.000278024,-4.55E-05,-0.000231042,4.04E-05,4.67E-05,0.000118323
0.000192155,-0.000519838,0.00053401,5.52E-05,1.87E-05,-4.18E-05,-4.88E-05,-0.0001068,-3.39E-05,6.47E-05,0.000183004,0.000346192,-0.00196873,1.42E-05,-0.000265631,-5.28E-05,-0.000208319,5.01E-05,3.90E-05,0.000111766
0.000218635,-0.000647119,0.000554515,4.26E-05,5.08E-06,-5.21E-05,-5.59E-05,-0.000111407,-4.00E-05,5.87E-05,0.000146602,0.00038856,-0.001898413,1.34E-05,-0.00025289,-6.03E-05,-0.000185197,5.93E-05,3.09E-05,0.000105045
0.000250547,-0.000771435,0.00057323,3.02E-05,-8.74E-06,-6.26E-05,-6.29E-05,-0.000115646,-4.60E-05,5.27E-05,0.000110034,0.000428722,-0.001820213,1.27E-05,-0.000239959,-6.79E-05,-0.000161909,6.79E-05,2.25E-05,9.82E-05
0.000288151,-0.000892102,0.000589976,1.79E-05,-2.27E-05,-7.31E-05,-7.00E-05,-0.000119542,-5.18E-05,4.67E-05,7.34E-05,0.000466325,-0.001734626,1.20E-05,-0.000226989,-7.57E-05,-0.000138692,7.58E-05,1.37E-05,9.11E-05
0.000331607,-0.001008498,0.000604587,5.96E-06,-3.67E-05,-8.37E-05,-7.71E-05,-0.000123124,-5.75E-05,4.07E-05,3.70E-05,0.000501031,-0.001642197,1.13E-05,-0.000214137,-8.36E-05,-0.000115787,8.26E-05,4.68E-06,8.40E-05
0.000380981,-0.001120054,0.000616897,-5.72E-06,-5.08E-05,-9.42E-05,-8.43E-05,-0.000126418,-6.31E-05,3.46E-05,8.34E-07,0.000532529,-0.001543512,1.06E-05,-0.000201557,-9.15E-05,-9.34E-05,8.83E-05,-4.66E-06,7.66E-05
0.000436249,-0.001226251,0.000626753,-1.71E-05,-6.48E-05,-0.00010481,-9.14E-05,-0.000129466,-6.85E-05,2.86E-05,-3.49E-05,0.000560535,-0.001439206,9.76E-06,-0.000189402,-9.96E-05,-7.18E-05,9.27E-05,-1.43E-05,6.92E-05
0.000497283,-0.001326653,0.000634011,-2.81E-05,-7.87E-05,-0.000115313,-9.85E-05,-0.000132301,-7.38E-05,2.25E-05,-7.00E-05,0.000584793,-0.001329938,8.75E-06,-0.000177817,-0.000107714,-5.12E-05,9.56E-05,-2.41E-05,6.16E-05
0.000563874,-0.001420879,0.000638544,-3.87E-05,-9.24E-05,-0.000125732,-0.000105571,-0.000134973,-7.91E-05,1.64E-05,-0.00010448,0.000605082,-0.001216395,7.53E-06,-0.000166943,-0.000115855,-3.19E-05,9.69E-05,-3.43E-05,5.39E-05
0.000635707,-0.001508635,0.000640243,-4.90E-05,-0.000105839,-0.000136039,-0.000112619,-0.00013752,-8.42E-05,1.03E-05,-0.000138057,0.000621214,-0.001099282,6.05E-06,-0.00015691,-0.000124008,-1.39E-05,9.64E-05,-4.46E-05,4.61E-05
0.000712393,-0.00158969,0.000639011,-5.89E-05,-0.000119008,-0.000146206,-0.00011962,-0.000139993,-8.92E-05,4.22E-06,-0.000170644,0.000633035,-0.000979315,4.28E-06,-0.000147839,-0.000132149,2.53E-06,9.40E-05,-5.51E-05,3.82E-05
0.000793456,-0.001663894,0.000634771,-6.84E-05,-0.000131838,-0.000156208,-0.000126561,-0.000142435,-9.41E-05,-1.93E-06,-0.000202112,0.000640431,-0.000857223,2.17E-06,-0.000139841,-0.000140253,1.72E-05,8.97E-05,-6.57E-05,3.03E-05
0.000878347,-0.001731174,0.000627477,-7.75E-05,-0.000144279,-0.000166026,-0.000133437,-0.000144893,-9.90E-05,-8.11E-06,-0.000232344,0.000643327,-0.000733722,-3.09E-07,-0.000133016,-0.000148302,2.99E-05,8.34E-05,-7.65E-05,2.22E-05
0.000966462,-0.001791522,0.000617096,-8.63E-05,-0.000156294,-0.000175636,-0.000140233,-0.000147414,-0.000103795,-1.43E-05,-0.000261212,0.000641684,-0.000609533,-3.18E-06,-0.000127449,-0.00015627,4.06E-05,7.50E-05,-8.74E-05,1.41E-05
0.001057131,-0.001845005,0.000603625,-9.47E-05,-0.000167844,-0.000185016,-0.000146933,-0.000150043,-0.000108544,-2.06E-05,-0.000288614,0.000635509,-0.000485361,-6.48E-06,-0.000123208,-0.000164137,4.91E-05,6.44E-05,-9.84E-05,5.96E-06
0.001149655,-0.001891744,0.000587085,-0.000102774,-0.000178896,-0.000194153,-0.000153534,-0.000152816,-0.00011325,-2.68E-05,-0.000314436,0.000624842,-0.000361899,-1.02E-05,-0.000120351,-0.000171879,5.54E-05,5.18E-05,-0.000109449,-2.22E-06
0.001243289,-0.001931919,0.000567516,-0.000110558,-0.000189429,-0.000203029,-0.000160016,-0.000155774,-0.000117919,-3.31E-05,-0.000338583,0.000609767,-0.000239813,-1.44E-05,-0.000118918,-0.000179476,5.94E-05,3.70E-05,-0.000120493,-1.04E-05
0.001337272,-0.001965762,0.000544982,-0.000118065,-0.000199415,-0.000211634,-0.000166369,-0.000158952,-0.000122558,-3.95E-05,-0.000360958,0.0005904,-0.000119753,-1.91E-05,-0.000118934,-0.000186901,6.10E-05,2.01E-05,-0.000131516,-1.86E-05
0.001430824,-0.001993549,0.000519569,-0.000125329,-0.000208833,-0.000219946,-0.000172577,-0.000162376,-0.000127175,-4.58E-05,-0.000381479,0.000566898,-2.33E-06,-2.42E-05,-0.000120403,-0.000194135,6.02E-05,1.25E-06,-0.000142489,-2.68E-05
0.001523167,-0.00201558,0.000491384,-0.000132389,-0.000217676,-0.000227959,-0.00017863,-0.000166074,-0.000131768,-5.22E-05,-0.00040007,0.000539454,0.000111855,-2.99E-05,-0.000123321,-0.000201154,5.70E-05,-1.96E-05,-0.000153373,-3.50E-05
0.001613521,-0.002032194,0.000460553,-0.000139276,-0.00022593,-0.000235658,-0.000184509,-0.000170062,-0.000136346,-5.86E-05,-0.000416658,0.000508292,0.000222262,-3.60E-05,-0.000127663,-0.000207939,5.16E-05,-4.23E-05,-0.000164138,-4.31E-05
0.001701129,-0.002043748,0.000427223,-0.00014603,-0.000233586,-0.000243042,-0.000190203,-0.000174352,-0.000140907,-6.49E-05,-0.000431193,0.000473664,0.000328377,-4.25E-05,-0.000133389,-0.000214463,4.37E-05,-6.67E-05,-0.000174744,-5.11E-05
0.001785241,-0.002050603,0.000391559,-0.000152688,-0.000240645,-0.000250095,-0.000195696,-0.000178953,-0.000145451,-7.13E-05,-0.000443618,0.000435851,0.000429726,-4.95E-05,-0.000140448,-0.00022071,3.37E-05,-9.27E-05,-0.000185159,-5.91E-05
0.001865148,-0.00205313,0.000353743,-0.000159289,-0.000247109,-0.000256817,-0.000200967,-0.000183864,-0.000149976,-7.76E-05,-0.000453905,0.000395165,0.000525876,-5.70E-05,-0.000148766,-0.000226653,2.15E-05,-0.000120216,-0.000195347,-6.70E-05
0.001940159,-0.002051692,0.000313966,-0.000165871,-0.000252979,-0.000263197,-0.00020601,-0.000189077,-0.000154475,-8.40E-05,-0.00046202,0.000351927,0.000616442,-6.48E-05,-0.000158265,-0.000232274,7.33E-06,-0.000148996,-0.000205273,-7.47E-05
0.002009636,-0.002046648,0.000272438,-0.00017247,-0.000258264,-0.000269233,-0.000210801,-0.00019458,-0.000158946,-9.02E-05,-0.000467957,0.000306489,0.000701082,-7.30E-05,-0.000168848,-0.000237552,-8.76E-06,-0.000178885,-0.000214902,-8.23E-05
0.002072973,-0.002038332,0.000229376,-0.000179121,-0.000262972,-0.000274918,-0.00021533,-0.000200357,-0.000163382,-9.65E-05,-0.000471713,0.000259207,0.000779499,-8.16E-05,-0.000180412,-0.00024247,-2.66E-05,-0.000209693,-0.000224202,-8.97E-05
0.002129617,-0.00202706,0.000185003,-0.000185856,-0.000267116,-0.00028025,-0.00021958,-0.000206374,-0.00016777,-0.000102626,-0.000473303,0.000210454,0.000851443,-9.05E-05,-0.000192836,-0.000247004,-4.60E-05,-0.000241217,-0.00023314,-9.69E-05
0.002179064,-0.002013119,0.000139553,-0.000192705,-0.000270713,-0.000285223,-0.000223533,-0.000212604,-0.000172101,-0.000108695,-0.00047276,0.000160608,0.000916717,-9.97E-05,-0.000206002,-0.000251137,-6.67E-05,-0.000273244,-0.000241682,-0.000103984
0.002220861,-0.00199677,9.33E-05,-0.000199692,-0.000273772,-0.000289841,-0.000227178,-0.000219009,-0.000176365,-0.000114666,-0.000470126,0.000110049,0.00097517,-0.000109142,-0.000219776,-0.000254852,-8.87E-05,-0.000305557,-0.000249803,-0.000110804
0.002254613,-0.001978231,4.63E-05,-0.000206837,-0.000276315,-0.000294098,-0.000230499,-0.000225539,-0.000180547,-0.000120517,-0.000465458,5.92E-05,0.001026691,-0.000118771,-0.000234021,-0.000258134,-0.000111593,-0.000337931,-0.000257472,-0.000117392
0.002279975,-0.00195769,-9.48E-07,-0.000214162,-0.000278359,-0.000297988,-0.000233485,-0.000232152,-0.000184631,-0.000126234,-0.000458836,8.31E-06,0.001071227,-0.000128555,-0.000248596,-0.000260965,-0.000135244,-0.000370139,-0.000264663,-0.000123721
0.002296671,-0.001935306,-4.84E-05,-0.000221675,-0.000279918,-0.000301519,-0.000236123,-0.00023879,-0.000188606,-0.000131802,-0.000450347,-4.21E-05,0.001108768,-0.000138455,-0.000263356,-0.00026333,-0.000159409,-0.000401957,-0.000271353,-0.000129784
0.002304479,-0.001911191,-9.58E-05,-0.000229383,-0.00028102,-0.000304682,-0.000238403,-0.000245397,-0.00019245,-0.000137198,-0.000440098,-9.18E-05,0.00113935,-0.000148418,-0.000278153,-0.000265215,-0.000183855,-0.000433155,-0.000277515,-0.000135556
0.002303235,-0.001885431,-0.00014288,-0.000237291,-0.000281675,-0.000307479,-0.000240312,-0.00025191,-0.000196152,-0.00014241,-0.00042821,-0.000140362,0.001163053,-0.000158398,-0.00029285,-0.000266608,-0.000208337,-0.000463509,-0.000283132,-0.000141024
0.002292846,-0.001858073,-0.000189501,-0.00024539,-0.000281909,-0.000309906,-0.000241841,-0.000258266,-0.000199687,-0.000147418,-0.000414819,-0.000187506,0.001179999,-0.000168344,-0.000307294,-0.000267502,-0.000232625,-0.000492806,-0.000288187,-0.000146175
0.002273278,-0.001829133,-0.000235457,-0.000253677,-0.000281736,-0.000311967,-0.000242985,-0.000264398,-0.000203043,-0.000152204,-0.000400072,-0.000232925,0.00119035,-0.000178208,-0.000321352,-0.000267881,-0.000256479,-0.000520831,-0.000292661,-0.000150996
0.002244557,-0.001798594,-0.000280559,-0.00026213,-0.000281179,-0.000313656,-0.000243741,-0.000270242,-0.000206201,-0.000156754,-0.000384131,-0.000276348,0.001194312,-0.000187941,-0.000334885,-0.000267738,-0.000279661,-0.000547383,-0.000296545,-0.000155472
0.002206778,-0.001766418,-0.000324647,-0.000270728,-0.000280253,-0.000314976,-0.000244099,-0.000275731,-0.000209144,-0.000161048,-0.000367168,-0.000317524,0.001192117,-0.000197489,-0.000347763,-0.000267066,-0.000301952,-0.000572274,-0.000299825,-0.000159596
0.0021601,-0.001732542,-0.000367568,-0.000279449,-0.000278978,-0.000315922,-0.000244062,-0.000280791,-0.000211851,-0.000165069,-0.000349364,-0.000356235,0.001184045,-0.000206803,-0.000359858,-0.000265861,-0.000323127,-0.000595324,-0.000302494,-0.000163352
0.002104748,-0.001696883,-0.000409182,-0.000288255,-0.000277364,-0.000316498,-0.000243627,-0.000285367,-0.000214308,-0.000168809,-0.000330917,-0.000392296,0.001170394,-0.000215831,-0.00037106,-0.000264115,-0.00034298,-0.000616368,-0.000304546,-0.000166732
0.002041007,-0.001659347,-0.000449368,-0.000297109,-0.000275431,-0.000316698,-0.000242797,-0.000289387,-0.0002165,-0.000172245,-0.000312019,-0.000425549,0.001151494,-0.000224525,-0.000381257,-0.000261827,-0.000361314,-0.000635261,-0.000305983,-0.00016973
0.001969241,-0.001619827,-0.000488011,-0.000305967,-0.000273196,-0.000316519,-0.000241573,-0.000292797,-0.000218406,-0.000175366,-0.000292877,-0.00045587,0.001127709,-0.000232833,-0.000390354,-0.000258997,-0.000377946,-0.000651873,-0.000306798,-0.000172338
0.001889869,-0.001578208,-0.000525018,-0.000314785,-0.000270667,-0.000315968,-0.000239966,-0.000295532,-0.00022002,-0.000178161,-0.000273691,-0.00048317,0.001099418,-0.000240708,-0.00039826,-0.00025562,-0.000392712,-0.000666089,-0.000306996,-0.000174546
0.00180338,-0.001534377,-0.000560302,-0.000323505,-0.000267854,-0.000315037,-0.000237974,-0.000297547,-0.000221321,-0.00018062,-0.000254674,-0.000507392,0.001067017,-0.000248098,-0.000404897,-0.000251702,-0.000405461,-0.000677818,-0.000306582,-0.000176352
